# [2025-02-18 00:22:33,184] INFO: Loading Hamiltonian from saved file
# [2025-02-18 00:22:35,407] INFO: Setting up the training loop
# [2025-02-18 00:22:36,672] INFO: Initializing parameters and states
# [2025-02-18 00:22:45,710] INFO: Burning in the sampler for 100 steps
# [2025-02-18 00:22:52,917] INFO: Start training
# HF energy from loaded: -101.70472113364448
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
63	-102.3119	-102.3119	-101.7086	0.9941	11.1583	0.1084	3.0e-04	10.3905
64	-102.3231	-102.3231	-101.7327	0.9942	11.0379	0.1072	3.0e-04	10.3864
65	-102.2722	-102.2722	-101.6836	0.9942	11.0206	0.1071	3.0e-04	10.3730
66	-102.2704	-102.2704	-101.6927	0.9944	10.9120	0.1061	3.0e-04	10.3564
67	-102.3181	-102.3181	-101.7149	0.9941	11.1628	0.1084	3.0e-04	10.3683
68	-102.3014	-102.3014	-101.7389	0.9945	10.7861	0.1047	3.0e-04	10.3910
69	-102.3062	-102.3062	-101.7137	0.9942	11.0572	0.1075	3.0e-04	10.3891
70	-102.2961	-102.2961	-101.7274	0.9944	10.8289	0.1052	3.0e-04	10.3737
71	-102.2849	-102.2849	-101.6877	0.9942	11.1006	0.1079	3.0e-04	10.3723
72	-102.3308	-102.3308	-101.7182	0.9940	11.2433	0.1092	3.0e-04	10.3549
73	-102.3470	-102.3470	-101.6936	0.9936	11.6075	0.1128	3.0e-04	10.3586
74	-102.3280	-102.3280	-101.6764	0.9936	11.5936	0.1127	3.0e-04	10.3909
75	-102.3131	-102.3131	-101.6600	0.9936	11.6062	0.1128	3.0e-04	10.3934
76	-102.3220	-102.3220	-101.6818	0.9937	11.4932	0.1117	3.0e-04	10.3860
77	-102.3341	-102.3341	-101.6665	0.9935	11.7367	0.1140	3.0e-04	10.3706
78	-102.3341	-102.3341	-101.6609	0.9934	11.7885	0.1145	3.0e-04	10.3721
79	-102.3309	-102.3309	-101.6632	0.9935	11.7247	0.1140	3.0e-04	10.3523
80	-102.3356	-102.3356	-101.6481	0.9933	11.9118	0.1157	3.0e-04	10.3894
81	-102.3326	-102.3326	-101.6579	0.9934	11.7933	0.1146	3.0e-04	10.3693
82	-102.3280	-102.3280	-101.6357	0.9932	11.9497	0.1161	3.0e-04	10.3884
83	-102.3216	-102.3216	-101.6537	0.9935	11.7409	0.1141	3.0e-04	10.3875
84	-102.3653	-102.3653	-101.6516	0.9930	12.1175	0.1178	2.9e-04	10.3628
85	-102.3262	-102.3262	-101.6374	0.9933	11.9233	0.1158	2.9e-04	10.3590
86	-102.3532	-102.3532	-101.6646	0.9933	11.9179	0.1158	2.9e-04	10.3903
87	-102.3941	-102.3941	-101.6807	0.9930	12.1284	0.1178	2.9e-04	10.3918
88	-102.3468	-102.3468	-101.6583	0.9933	11.9132	0.1158	2.9e-04	10.3874
89	-102.3313	-102.3313	-101.6403	0.9932	11.9364	0.1160	2.9e-04	10.3710
90	-102.3530	-102.3530	-101.6551	0.9932	11.9875	0.1165	2.9e-04	10.3631
91	-102.3387	-102.3387	-101.6522	0.9933	11.8962	0.1156	2.9e-04	10.3582
92	-102.3631	-102.3631	-101.6369	0.9929	12.2238	0.1189	2.9e-04	10.3851
