# [2025-04-12 09:20:02,622] INFO: Loading Hamiltonian from saved file
# [2025-04-12 09:20:04,672] INFO: Setting up the training loop
# [2025-04-12 09:20:06,009] INFO: Initializing parameters and states
# [2025-04-12 09:20:15,549] INFO: Burning in the sampler for 100 steps
# [2025-04-12 09:20:29,985] INFO: Start training
# HF energy from loaded: -138.47895848238986
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
125	-139.2414	-139.2414	-136.0864	0.9773	29.4597	0.2116	2.9e-04	12.8868
126	-139.2903	-139.2903	-136.1544	0.9775	29.3691	0.2110	2.9e-04	12.8902
127	-139.2428	-139.2428	-135.9716	0.9765	29.9817	0.2155	2.9e-04	12.8948
128	-139.2545	-139.2545	-136.0673	0.9771	29.5965	0.2127	2.9e-04	12.9015
129	-139.2476	-139.2476	-135.9676	0.9764	30.0321	0.2157	2.9e-04	12.8961
130	-139.2477	-139.2477	-135.8878	0.9759	30.3954	0.2183	2.9e-04	12.8871
131	-139.2552	-139.2552	-135.9464	0.9762	30.1543	0.2167	2.9e-04	12.8887
132	-139.2508	-139.2508	-136.0488	0.9770	29.6731	0.2132	2.9e-04	12.8935
133	-139.2830	-139.2830	-136.0885	0.9771	29.6469	0.2129	2.9e-04	12.8942
134	-139.2221	-139.2221	-136.0915	0.9775	29.3392	0.2108	2.9e-04	12.8907
135	-139.2955	-139.2955	-135.9678	0.9761	30.2251	0.2171	2.9e-04	12.8916
136	-139.2353	-139.2353	-136.0883	0.9774	29.3896	0.2112	2.9e-04	12.8817
137	-139.1857	-139.1857	-136.0554	0.9775	29.3373	0.2108	2.9e-04	12.8874
138	-139.2165	-139.2165	-135.9325	0.9764	30.0376	0.2158	2.9e-04	12.8847
139	-139.2714	-139.2714	-135.8253	0.9753	30.7644	0.2210	2.9e-04	12.8822
140	-139.2544	-139.2544	-135.7906	0.9751	30.8385	0.2215	2.9e-04	12.8812
141	-139.2639	-139.2639	-135.6957	0.9744	31.3064	0.2249	2.9e-04	12.8906
142	-139.2493	-139.2493	-135.6769	0.9743	31.3292	0.2250	2.9e-04	12.8949
143	-139.2438	-139.2438	-135.7822	0.9751	30.8294	0.2215	2.9e-04	12.8946
144	-139.2509	-139.2509	-135.6585	0.9742	31.4091	0.2257	2.9e-04	12.8860
145	-139.2728	-139.2728	-135.6895	0.9743	31.3554	0.2254	2.9e-04	12.8871
146	-139.2003	-139.2003	-135.5924	0.9741	31.4642	0.2262	2.9e-04	12.8928
147	-139.2082	-139.2082	-135.6012	0.9741	31.4620	0.2261	2.9e-04	12.8997
148	-139.2534	-139.2534	-135.4675	0.9728	32.2351	0.2316	2.9e-04	12.8891
149	-139.2556	-139.2556	-135.2919	0.9715	32.9713	0.2369	2.9e-04	12.9007
150	-139.2653	-139.2653	-135.2381	0.9711	33.2354	0.2387	2.9e-04	12.8850
151	-139.2693	-139.2693	-135.2009	0.9708	33.4019	0.2399	2.9e-04	12.8841
152	-139.2685	-139.2685	-135.1214	0.9702	33.7225	0.2422	2.9e-04	12.9033
153	-139.2656	-139.2656	-134.9566	0.9691	34.3606	0.2468	2.9e-04	12.8941
154	-139.2237	-139.2237	-134.9316	0.9692	34.2867	0.2464	2.9e-04	12.8968
155	-139.2278	-139.2278	-134.8388	0.9685	34.6618	0.2491	2.9e-04	12.8898
156	-139.2645	-139.2645	-134.8103	0.9680	34.9237	0.2509	2.9e-04	12.8991
157	-139.2638	-139.2638	-134.6530	0.9669	35.5190	0.2552	2.9e-04	12.9031
158	-139.2826	-139.2826	-134.4649	0.9654	36.2832	0.2606	2.9e-04	12.8989
159	-139.2640	-139.2640	-134.6858	0.9671	35.4020	0.2543	2.9e-04	12.8938
160	-139.2795	-139.2795	-134.3773	0.9648	36.5914	0.2629	2.9e-04	12.8949
161	-139.2373	-139.2373	-134.1600	0.9635	37.2360	0.2675	2.9e-04	12.9044
162	-139.2610	-139.2610	-134.0566	0.9626	37.7002	0.2708	2.9e-04	12.9053
163	-139.2690	-139.2690	-133.9838	0.9621	37.9919	0.2729	2.9e-04	12.9005
164	-139.2761	-139.2761	-133.9050	0.9614	38.2670	0.2749	2.9e-04	12.8873
